,location,total_sqft,bath,price,bhk
9352,Whitefield,1320.0,2.0,99.26,2
9353,Whitefield,2901.0,4.0,190.0,3
9354,Whitefield,2403.0,4.0,270.0,4
9355,Whitefield,1485.0,2.0,96.51,2
9356,Whitefield,1755.0,3.0,101.0,3
9357,Whitefield,4800.0,5.0,550.0,4
9358,Whitefield,1608.0,2.0,63.0,3
9359,Whitefield,2225.0,3.0,149.0,3
9360,Whitefield,1250.0,2.0,82.0,2
9361,Whitefield,1495.0,2.0,61.28,3
9362,Whitefield,1800.0,4.0,178.0,4
9363,Whitefield,605.0,1.0,40.0,1
9364,Whitefield,1185.0,2.0,41.0,2
9365,Whitefield,1200.0,3.0,56.58,3
9366,Whitefield,2210.0,3.0,156.0,3
9367,Whitefield,1173.0,2.0,78.2,2
9368,Whitefield,1740.0,4.0,130.0,3
9369,Whitefield,5924.0,4.0,625.0,4
9370,Whitefield,1216.0,2.0,75.0,2
9371,Whitefield,1060.0,2.0,35.0,2
9372,Whitefield,1655.0,3.0,120.0,3
9373,Whitefield,4003.0,6.0,300.0,4
9374,Whitefield,1125.0,2.0,45.0,2
9375,Whitefield,4400.0,5.0,500.0,4
9376,Whitefield,1180.0,2.0,70.0,2
9377,Whitefield,1280.0,2.0,69.0,2
9378,Whitefield,2023.0,4.0,130.0,3
9379,Whitefield,3589.0,5.0,400.0,4
9380,Whitefield,2134.0,4.0,118.0,3
9381,Whitefield,1458.0,2.0,62.0,3
9382,Whitefield,1808.0,4.0,80.0,3
9383,Whitefield,905.0,1.0,60.0,1
9384,Whitefield,1537.0,2.0,70.0,3
9385,Whitefield,1186.0,2.0,55.0,2
9386,Whitefield,1806.0,3.0,85.0,3
9387,Whitefield,1109.0,2.0,35.22,2
9388,Whitefield,1216.0,2.0,67.0,2
9389,Whitefield,1452.0,3.0,90.0,3
9390,Whitefield,2850.0,5.0,240.0,4
9391,Whitefield,1150.0,2.0,55.0,2
9392,Whitefield,1600.0,3.0,69.0,3
9393,Whitefield,2830.0,5.0,190.0,4
9394,Whitefield,1295.0,2.0,78.5,2
9395,Whitefield,840.0,1.0,57.6,1
9396,Whitefield,640.0,1.0,19.83,1
9397,Whitefield,1991.0,3.0,104.0,3
9398,Whitefield,10200.0,4.0,1250.0,4
9399,Whitefield,1190.0,2.0,41.0,2
9400,Whitefield,1109.0,2.0,35.47,2
9401,Whitefield,5200.0,5.0,242.0,4
9402,Whitefield,1655.0,3.0,97.0,3
9403,Whitefield,1850.0,3.0,150.0,3
9404,Whitefield,1200.0,3.0,67.77,3
9405,Whitefield,1290.0,2.0,90.0,2
9406,Whitefield,1200.0,2.0,45.0,2
9407,Whitefield,1140.0,2.0,40.0,2
9408,Whitefield,1216.0,2.0,75.0,2
9409,Whitefield,1356.0,2.0,94.84,2
9410,Whitefield,1338.0,2.0,103.0,2
9411,Whitefield,4097.0,3.0,400.0,3
9412,Whitefield,1115.0,2.0,55.0,2
9413,Whitefield,1870.0,3.0,90.0,3
9414,Whitefield,3450.0,4.0,208.0,3
9415,Whitefield,1105.0,2.0,35.36,2
9416,Whitefield,1074.0,2.0,42.79,2
9417,Whitefield,1100.0,2.0,52.0,2
9418,Whitefield,1267.0,2.0,90.33,2
9419,Whitefield,5000.0,5.0,550.0,4
9420,Whitefield,2400.0,4.0,143.0,4
9421,Whitefield,1836.0,3.0,125.0,3
9422,Whitefield,1197.0,2.0,50.0,2
9423,Whitefield,2297.0,5.0,269.0,5
9424,Whitefield,3596.0,3.0,200.0,3
9425,Whitefield,1275.0,2.0,65.0,3
9426,Whitefield,1155.0,2.0,39.0,2
9427,Whitefield,1141.0,2.0,62.0,2
9428,Whitefield,1216.0,2.0,82.0,2
9429,Whitefield,1495.0,3.0,88.0,2
9430,Whitefield,1564.0,3.0,103.0,3
9431,Whitefield,1585.0,3.0,84.0,3
9432,Whitefield,1200.0,3.0,56.0,3
9433,Whitefield,1140.0,2.0,50.0,2
9434,Whitefield,1558.0,3.0,90.0,3
9435,Whitefield,1216.0,2.0,75.0,2
9436,Whitefield,1500.0,3.0,250.0,3
9437,Whitefield,1227.0,2.0,70.0,2
9438,Whitefield,1704.0,3.0,120.0,3
9439,Whitefield,1495.0,2.0,60.55,3
9440,Whitefield,1256.0,2.0,73.0,2
9441,Whitefield,1195.0,2.0,62.38,2
9442,Whitefield,1770.0,4.0,68.0,3
9443,Whitefield,1300.0,2.0,78.0,2
9444,Whitefield,1570.0,3.0,88.0,3
9445,Whitefield,4290.0,5.0,625.0,4
9446,Whitefield,1216.0,2.0,84.03,2
9447,Whitefield,1240.0,2.0,70.0,2
9448,Whitefield,1216.0,2.0,72.5,2
9449,Whitefield,1215.0,2.0,40.0,2
9450,Whitefield,2025.0,4.0,115.0,3
9451,Whitefield,1920.0,5.0,250.0,4
9452,Whitefield,7200.0,5.0,900.0,5
9453,Whitefield,1346.0,2.0,100.0,3
9454,Whitefield,1020.0,2.0,45.0,2
9455,Whitefield,935.0,2.0,32.72,2
9456,Whitefield,1024.0,2.0,32.0,2
9457,Whitefield,2990.0,3.0,198.0,4
9458,Whitefield,1600.0,3.0,69.1,3
9459,Whitefield,2500.0,4.0,420.0,4
9460,Whitefield,1205.0,2.0,58.0,2
9461,Whitefield,1496.0,2.0,718.0,3
9462,Whitefield,1720.0,3.0,98.97,3
9463,Whitefield,1600.0,3.0,95.0,3
9464,Whitefield,1655.0,3.0,108.0,3
9465,Whitefield,1740.0,3.0,95.0,3
9466,Whitefield,1200.0,3.0,56.72,3
9467,Whitefield,1350.0,2.0,88.0,2
9468,Whitefield,1030.0,2.0,44.0,2
9469,Whitefield,1216.0,2.0,80.0,2
9470,Whitefield,2900.0,4.0,225.0,4
9471,Whitefield,1340.0,2.0,101.0,2
9472,Whitefield,1190.0,2.0,64.0,2
9473,Whitefield,2000.0,4.0,312.0,4
9474,Whitefield,1500.0,3.0,78.57,3
9475,Whitefield,1626.0,3.0,85.0,3
9476,Whitefield,1195.0,2.0,61.36,2
9477,Whitefield,1100.0,2.0,65.0,2
9478,Whitefield,1100.0,2.0,46.5,2
9479,Whitefield,1270.0,2.0,65.0,3
9480,Whitefield,3117.0,3.0,261.0,3
9481,Whitefield,1216.0,2.0,73.0,2
9482,Whitefield,1135.0,2.0,58.0,2
9483,Whitefield,3150.0,3.0,290.0,3
9484,Whitefield,1185.0,2.0,56.0,2
9485,Whitefield,2956.0,5.0,234.0,4
9486,Whitefield,1530.0,3.0,75.0,3
9487,Whitefield,1015.0,2.0,45.0,2
9488,Whitefield,1187.0,2.0,38.0,2
9489,Whitefield,2247.0,3.0,145.0,3
9490,Whitefield,3940.0,5.0,265.0,4
9491,Whitefield,1190.0,2.0,59.0,2
9492,Whitefield,1160.0,2.0,67.0,2
9493,Whitefield,1600.0,4.0,300.0,4
9494,Whitefield,1216.0,2.0,66.88,2
9495,Whitefield,1180.0,2.0,77.0,2
9496,Whitefield,2140.0,3.0,139.0,3
9497,Whitefield,1314.0,2.0,84.0,2
9498,Whitefield,1530.0,3.0,73.0,3
9499,Whitefield,1160.0,2.0,39.0,2
9500,Whitefield,1012.0,2.0,58.0,2
9501,Whitefield,1150.0,2.0,40.21,2
9502,Whitefield,1495.0,2.0,70.0,3
9503,Whitefield,1340.0,2.0,41.0,2
9504,Whitefield,1500.0,6.0,155.0,5
9505,Whitefield,1431.0,3.0,85.0,3
9506,Whitefield,524.0,1.0,29.0,1
9507,Whitefield,2830.0,4.0,161.0,4
9508,Whitefield,2135.0,3.0,149.0,4
9509,Whitefield,2500.0,4.0,100.0,4
9510,Whitefield,3075.0,2.0,188.0,4
9511,Whitefield,1760.0,3.0,160.0,3
9512,Whitefield,1655.0,3.0,110.0,3
9513,Whitefield,840.0,1.0,57.0,1
9514,Whitefield,1725.0,3.0,106.0,3
9515,Whitefield,1130.0,2.0,36.0,2
9516,Whitefield,2064.0,5.0,225.0,4
9517,Whitefield,4800.0,4.0,600.0,3
9518,Whitefield,1059.0,2.0,57.0,2
9519,Whitefield,516.0,1.0,39.0,1
9520,Whitefield,1116.0,2.0,51.91,2
9521,Whitefield,6000.0,4.0,410.0,4
9522,Whitefield,1639.0,3.0,107.0,3
9523,Whitefield,1820.0,3.0,113.0,3
9524,Whitefield,1990.0,3.0,98.0,3
9525,Whitefield,3565.0,4.0,218.0,4
9526,Whitefield,3410.0,5.0,253.0,4
9527,Whitefield,1345.0,3.0,58.0,3
9528,Whitefield,1205.0,2.0,41.0,2
9529,Whitefield,6000.0,6.0,700.0,4
9530,Whitefield,4500.0,4.0,330.0,4
9531,Whitefield,1250.0,2.0,85.0,2
9532,Whitefield,1115.0,2.0,51.91,2
9533,Whitefield,1277.0,2.0,77.0,2
9534,Whitefield,1820.0,3.0,140.0,3
9535,Whitefield,3453.0,4.0,247.0,4
9536,Whitefield,1245.0,2.0,59.76,2
9537,Whitefield,1322.5,3.0,40.985,3
9538,Whitefield,1074.0,2.0,42.8,2
9539,Whitefield,1200.0,2.0,46.13,2
9540,Whitefield,1200.0,2.0,45.84,2
9541,Whitefield,2280.0,4.0,125.0,3
9542,Whitefield,2882.0,5.0,200.0,4
9543,Whitefield,1170.0,2.0,56.0,2
9544,Whitefield,1639.5,3.0,92.63,3
9545,Whitefield,1390.0,2.0,72.0,2
9546,Whitefield,1634.0,3.0,68.0,3
9547,Whitefield,1190.0,2.0,70.0,2
9548,Whitefield,4800.0,4.0,550.0,4
9549,Whitefield,1105.0,2.0,35.4,2
9550,Whitefield,1270.0,2.0,94.0,2
9551,Whitefield,1220.0,2.0,89.0,2
9552,Whitefield,1116.0,2.0,51.91,2
9553,Whitefield,1436.0,2.0,62.15,3
9554,Whitefield,3758.0,3.0,300.0,3
9555,Whitefield,1575.0,4.0,250.0,4
9556,Whitefield,1452.0,2.0,46.29,3
9557,Whitefield,1370.0,2.0,56.0,2
9558,Whitefield,1050.0,2.0,43.0,2
9559,Whitefield,1496.0,2.0,71.81,3
9560,Whitefield,1216.0,2.0,72.0,2
9561,Whitefield,1158.0,2.0,55.0,2
9562,Whitefield,5400.0,5.0,475.0,4
9563,Whitefield,1396.0,3.0,74.0,3
9564,Whitefield,1175.0,2.0,41.0,2
9565,Whitefield,1315.0,2.0,55.0,2
9566,Whitefield,1451.0,2.0,46.4,3
9567,Whitefield,1063.0,2.0,42.52,2
9568,Whitefield,1346.0,2.0,76.01,2
9569,Whitefield,1276.0,2.0,69.5,2
9570,Whitefield,1317.0,2.0,52.0,2
9571,Whitefield,2858.0,4.0,137.0,4
9572,Whitefield,1615.0,3.0,96.9,3
9573,Whitefield,1220.0,2.0,55.0,2
9574,Whitefield,1116.0,2.0,48.76,2
9575,Whitefield,1400.0,2.0,56.0,3
9576,Whitefield,1140.0,2.0,55.0,2
9577,Whitefield,1295.0,2.0,64.5,2
9578,Whitefield,1200.0,2.0,70.0,2
9579,Whitefield,1015.0,2.0,56.0,2
9580,Whitefield,1430.0,3.0,52.0,3
9581,Whitefield,1216.0,2.0,75.0,2
9582,Whitefield,1010.0,2.0,45.0,3
9583,Whitefield,2321.0,4.0,157.0,3
9584,Whitefield,4007.0,4.0,530.0,4
9585,Whitefield,1224.0,2.0,75.0,2
9586,Whitefield,1655.0,3.0,113.0,3
9587,Whitefield,1740.0,3.0,85.0,3
9588,Whitefield,4144.0,5.0,331.0,5
9589,Whitefield,4000.0,5.0,540.0,6
9590,Whitefield,1650.0,3.0,48.0,3
9591,Whitefield,925.0,2.0,35.0,2
9592,Whitefield,1175.0,2.0,50.0,2
9593,Whitefield,1200.0,3.0,67.75,3
9594,Whitefield,2444.0,4.0,145.0,4
9595,Whitefield,1270.0,2.0,110.0,2
9596,Whitefield,1660.0,3.0,110.0,3
9597,Whitefield,1270.0,2.0,105.0,2
9598,Whitefield,1315.0,2.0,69.5,2
9599,Whitefield,1344.0,3.0,130.0,4
9600,Whitefield,1173.0,2.0,78.2,2
9601,Whitefield,1362.0,2.0,85.0,2
9602,Whitefield,955.0,2.0,38.19,2
9603,Whitefield,1457.0,2.0,105.0,3
9604,Whitefield,1720.0,3.0,128.0,3
9605,Whitefield,1500.0,3.0,61.9,3
9606,Whitefield,1495.0,2.0,78.0,2
9607,Whitefield,1270.0,2.0,52.0,2
9608,Whitefield,1564.0,3.0,103.0,3
9609,Whitefield,1240.0,2.0,41.0,2
9610,Whitefield,1500.0,3.0,71.0,3
9611,Whitefield,1404.0,2.0,59.0,3
9612,Whitefield,1639.0,3.0,107.0,3
9613,Whitefield,1760.0,3.0,139.0,3
9614,Whitefield,613.0,1.0,48.0,1
9615,Whitefield,1730.0,3.0,125.0,3
9616,Whitefield,1453.0,2.0,58.0,3
9617,Whitefield,877.0,1.0,59.0,1
9618,Whitefield,2856.0,5.0,154.5,4
9619,Whitefield,3453.0,4.0,231.0,5
9620,Yelachenahalli,1400.0,2.0,55.0,3
9621,Yelachenahalli,1464.0,2.0,105.0,3
9622,Yelachenahalli,2400.0,1.0,150.0,2
9623,Yelachenahalli,1800.0,3.0,220.0,4
9624,Yelachenahalli,1700.0,3.0,130.0,3
9625,Yelachenahalli,1130.0,2.0,40.0,2
9626,Yelachenahalli,1080.0,2.0,55.0,2
9627,Yelachenahalli,1400.0,2.0,78.0,2
9628,Yelachenahalli,1080.0,2.0,38.0,2
9629,Yelachenahalli,1330.0,3.0,73.5,3
9630,Yelachenahalli,800.0,1.0,30.0,2
9631,Yelachenahalli,1100.0,2.0,60.0,2
9632,Yelachenahalli,1365.0,2.0,72.0,3
9633,Yelachenahalli,1200.0,2.0,160.0,2
9634,Yelachenahalli,1110.0,2.0,110.0,2
9635,Yelachenahalli,1103.0,2.0,55.0,2
9636,Yelachenahalli,1000.0,2.0,50.0,2
9637,Yelahanka,2475.0,4.0,186.0,4
9638,Yelahanka,660.0,1.0,48.0,1
9639,Yelahanka,1600.0,2.0,75.0,3
9640,Yelahanka,1326.0,2.0,78.0,2
9641,Yelahanka,3050.0,5.0,213.0,5
9642,Yelahanka,1327.0,2.0,98.0,2
9643,Yelahanka,1282.0,2.0,48.7,3
9644,Yelahanka,1350.0,2.0,55.55,2
9645,Yelahanka,1035.0,2.0,45.0,2
9646,Yelahanka,1350.0,2.0,54.0,2
9647,Yelahanka,1132.5,2.0,48.13,2
9648,Yelahanka,1210.0,2.0,45.98,2
9649,Yelahanka,35000.0,3.0,130.0,3
9650,Yelahanka,1705.0,3.0,95.0,3
9651,Yelahanka,1590.0,2.0,54.0,3
9652,Yelahanka,3206.0,5.0,270.0,4
9653,Yelahanka,1234.0,2.0,80.0,2
9654,Yelahanka,1315.0,2.0,85.0,2
9655,Yelahanka,1170.0,2.0,62.5,2
9656,Yelahanka,1450.0,3.0,65.255,3
9657,Yelahanka,697.0,1.0,45.0,1
9658,Yelahanka,1120.0,2.0,55.0,2
9659,Yelahanka,1662.0,2.0,67.98,3
9660,Yelahanka,2195.0,4.0,127.0,3
9661,Yelahanka,1075.0,2.0,51.5,2
9662,Yelahanka,1614.0,3.0,95.0,3
9663,Yelahanka,1381.0,2.0,52.48,3
9664,Yelahanka,628.0,1.0,24.0,1
9665,Yelahanka,2710.0,3.0,251.0,3
9666,Yelahanka,3770.0,6.0,110.0,6
9667,Yelahanka,1537.0,3.0,120.0,3
9668,Yelahanka,890.0,2.0,40.0,2
9669,Yelahanka,1815.0,3.0,82.0,3
9670,Yelahanka,654.0,1.0,38.4,1
9671,Yelahanka,1150.0,2.0,46.0,2
9672,Yelahanka,1705.0,3.0,74.16,3
9673,Yelahanka,3461.0,2.0,173.0,4
9674,Yelahanka,3042.0,4.0,131.0,4
9675,Yelahanka,1065.0,2.0,40.84,2
9676,Yelahanka,1036.0,2.0,39.35,2
9677,Yelahanka,1300.0,2.0,65.0,2
9678,Yelahanka,1825.0,3.0,105.0,3
9679,Yelahanka,1603.0,3.0,96.0,3
9680,Yelahanka,1304.0,2.0,79.0,2
9681,Yelahanka,1550.0,3.0,120.0,3
9682,Yelahanka,1610.0,3.0,115.0,3
9683,Yelahanka,1455.0,3.0,61.5,3
9684,Yelahanka,1180.0,2.0,42.0,2
9685,Yelahanka,1616.0,3.0,65.0,3
9686,Yelahanka,915.0,2.0,48.0,2
9687,Yelahanka,1026.0,2.0,41.0,2
9688,Yelahanka,4346.0,4.0,450.0,4
9689,Yelahanka,1517.0,3.0,76.3,3
9690,Yelahanka,2912.5,6.0,125.5,4
9691,Yelahanka,600.0,2.0,27.0,2
9692,Yelahanka,1274.0,2.0,48.42,2
9693,Yelahanka,1327.0,2.0,85.0,2
9694,Yelahanka,4025.0,5.0,800.0,4
9695,Yelahanka,1371.0,2.0,65.0,3
9696,Yelahanka,1712.0,3.0,82.0,3
9697,Yelahanka,1566.0,3.0,97.0,3
9698,Yelahanka,1180.0,3.0,55.0,3
9699,Yelahanka,1653.0,3.0,120.0,3
9700,Yelahanka,1275.0,2.0,95.0,3
9701,Yelahanka,1270.0,2.0,78.0,2
9702,Yelahanka,1400.0,2.0,80.54,3
9703,Yelahanka,1391.0,2.0,64.5,3
9704,Yelahanka,1322.0,2.0,86.0,2
9705,Yelahanka,1100.0,2.0,70.0,2
9706,Yelahanka,1200.0,2.0,70.0,2
9707,Yelahanka,1326.0,2.0,57.0,2
9708,Yelahanka,4000.0,5.0,220.0,5
9709,Yelahanka,2675.0,4.0,140.0,4
9710,Yelahanka,1500.0,2.0,63.0,3
9711,Yelahanka,654.0,1.0,37.0,1
9712,Yelahanka,1250.0,2.0,40.0,2
9713,Yelahanka,1465.0,3.0,80.01,3
9714,Yelahanka,1721.0,3.0,80.86,3
9715,Yelahanka,1060.0,2.0,40.0,2
9716,Yelahanka,2100.0,4.0,180.0,4
9717,Yelahanka,1226.0,2.0,52.71,2
9718,Yelahanka,1692.0,3.0,83.0,3
9719,Yelahanka,1033.0,2.0,52.58,2
9720,Yelahanka,1390.0,2.0,65.31,2
9721,Yelahanka,1040.0,2.0,48.86,2
9722,Yelahanka,1345.0,2.0,57.0,3
9723,Yelahanka,2145.0,3.0,125.0,3
9724,Yelahanka,1800.0,4.0,180.0,4
9725,Yelahanka,1200.0,2.0,54.0,2
9726,Yelahanka,1322.0,2.0,75.0,2
9727,Yelahanka,1036.0,2.0,39.37,2
9728,Yelahanka,1405.0,2.0,50.58,2
9729,Yelahanka,602.0,1.0,26.0,1
9730,Yelahanka,1100.0,2.0,60.0,2
9731,Yelahanka,1614.0,2.0,100.0,3
9732,Yelahanka,1890.0,3.0,108.0,3
9733,Yelahanka,1556.0,3.0,86.0,3
9734,Yelahanka,1610.0,4.0,85.0,3
9735,Yelahanka,1075.0,2.0,42.0,3
9736,Yelahanka,651.0,1.0,17.5,1
9737,Yelahanka,1484.0,2.0,56.4,3
9738,Yelahanka,1260.0,2.0,59.2,2
9739,Yelahanka,1102.0,2.0,52.0,2
9740,Yelahanka,1519.0,2.0,65.0,2
9741,Yelahanka,1859.0,3.0,108.0,3
9742,Yelahanka,1050.0,2.0,45.0,2
9743,Yelahanka,1322.0,2.0,80.0,2
9744,Yelahanka,1075.0,2.0,36.0,3
9745,Yelahanka,1285.0,2.0,56.0,2
9746,Yelahanka,845.0,2.0,43.0,2
9747,Yelahanka,2600.0,4.0,175.0,4
9748,Yelahanka,1305.0,2.0,78.0,2
9749,Yelahanka,1180.0,2.0,56.0,2
9750,Yelahanka,1711.0,3.0,85.61,3
9751,Yelahanka,1315.0,2.0,75.0,2
9752,Yelahanka,3600.0,6.0,200.0,6
9753,Yelahanka,1590.0,3.0,54.0,3
9754,Yelahanka,26136.0,1.0,150.0,1
9755,Yelahanka,1390.0,2.0,70.21,2
9756,Yelahanka,1614.0,3.0,95.0,3
9757,Yelahanka,1075.0,1.0,19.5,1
9758,Yelahanka,1650.0,3.0,105.0,3
9759,Yelahanka,1200.0,2.0,55.0,2
9760,Yelahanka,990.0,2.0,37.62,2
9761,Yelahanka,935.0,2.0,35.53,2
9762,Yelahanka,1282.0,2.0,48.72,3
9763,Yelahanka,3990.0,4.0,260.0,4
9764,Yelahanka,1620.0,3.0,90.0,3
9765,Yelahanka,654.0,1.0,36.25,1
9766,Yelahanka,1614.0,3.0,93.0,3
9767,Yelahanka,694.0,1.0,30.84,1
9768,Yelahanka,1115.0,2.0,60.0,2
9769,Yelahanka,2317.0,4.0,140.0,3
9770,Yelahanka,1653.0,3.0,93.0,3
9771,Yelahanka,654.0,1.0,38.0,1
9772,Yelahanka,1633.0,2.0,72.0,2
9773,Yelahanka,1445.0,2.0,82.0,2
9774,Yelahanka,1225.0,2.0,62.0,2
9775,Yelahanka,602.0,1.0,38.0,1
9776,Yelahanka,697.0,1.0,35.0,1
9777,Yelahanka,1065.0,2.0,41.38,2
9778,Yelahanka,682.0,1.0,36.23,1
9779,Yelahanka,1023.0,2.0,52.59,2
9780,Yelahanka,1560.0,2.0,98.0,3
9781,Yelahanka,1780.0,3.0,107.0,3
9782,Yelahanka,1076.0,2.0,78.0,2
9783,Yelahanka,1000.0,1.0,14.0,1
9784,Yelahanka,1342.0,2.0,75.0,3
9785,Yelahanka,1823.0,3.0,103.0,3
9786,Yelahanka,1792.0,3.0,104.0,3
9787,Yelahanka,1304.0,2.0,69.97,2
9788,Yelahanka,1250.0,2.0,54.0,2
9789,Yelahanka,1270.0,2.0,57.0,2
9790,Yelahanka,1300.0,2.0,69.23,2
9791,Yelahanka,1705.0,3.0,91.0,3
9792,Yelahanka,4025.0,6.0,350.0,4
9793,Yelahanka,870.0,2.0,27.0,2
9794,Yelahanka,1890.0,4.0,85.0,3
9795,Yelahanka,1835.0,3.0,108.0,3
9796,Yelahanka,1847.0,3.0,92.0,3
9797,Yelahanka,2500.0,3.0,120.0,5
9798,Yelahanka,1890.0,3.0,109.0,3
9799,Yelahanka,700.0,1.0,38.0,1
9800,Yelahanka,1491.0,3.0,85.0,3
9801,Yelahanka,2088.0,5.0,110.0,4
9802,Yelahanka,1330.0,2.0,93.65,2
9803,Yelahanka,1185.0,2.0,45.0,2
9804,Yelahanka,1500.0,2.0,12.75,2
9805,Yelahanka,1517.0,3.0,71.28,3
9806,Yelahanka,3019.0,6.0,190.0,4
9807,Yelahanka,1756.0,3.0,66.73,3
9808,Yelahanka,1050.0,2.0,33.1,2
9809,Yelahanka,1600.0,3.0,100.0,3
9810,Yelahanka,1664.0,3.0,73.95,3
9811,Yelahanka,1140.0,2.0,50.66,2
9812,Yelahanka,1200.0,2.0,60.0,2
9813,Yelahanka,1705.0,3.0,85.0,3
9814,Yelahanka,1350.0,2.0,85.0,3
9815,Yelahanka,1590.0,2.0,54.0,3
9816,Yelahanka,1633.0,3.0,110.0,3
9817,Yelahanka,827.5,1.0,42.535,1
9818,Yelahanka,1195.0,2.0,53.105,2
9819,Yelahanka,1355.0,2.0,75.0,3
9820,Yelahanka,3175.0,4.0,156.0,4
9821,Yelahanka,1756.0,3.0,125.0,3
9822,Yelahanka,1408.0,2.0,58.0,2
9823,Yelahanka,1101.0,2.0,37.0,2
9824,Yelahanka,1104.0,2.0,58.0,2
9825,Yelahanka,1325.0,2.0,58.0,3
9826,Yelahanka,1175.0,2.0,67.77,2
9827,Yelahanka,1322.0,2.0,77.9,2
9828,Yelahanka,602.0,1.0,33.0,1
9829,Yelahanka,1315.0,2.0,77.0,2
9830,Yelahanka,1075.0,2.0,33.53,3
9831,Yelahanka,1430.0,3.0,61.0,3
9832,Yelahanka,2650.0,4.0,223.0,4
9833,Yelahanka,1355.0,2.0,51.5,3
9834,Yelahanka,567.0,1.0,25.0,1
9835,Yelahanka,1045.0,2.0,45.0,2
9836,Yelahanka,602.0,2.0,30.0,1
9837,Yelahanka,1362.0,2.0,66.0,2
9838,Yelahanka,1234.0,2.0,80.0,2
9839,Yelahanka,1000.0,2.0,29.0,2
9840,Yelahanka,1282.0,2.0,48.72,3
9841,Yelahanka,1180.0,2.0,55.0,2
9842,Yelahanka,1267.0,3.0,78.0,2
9843,Yelahanka,1360.0,2.0,78.19,2
9844,Yelahanka,1025.0,2.0,44.0,2
9845,Yelahanka New Town,650.0,1.0,33.0,1
9846,Yelahanka New Town,500.0,1.0,20.0,1
9847,Yelahanka New Town,440.0,1.0,16.5,1
9848,Yelahanka New Town,960.0,2.0,18.0,1
9849,Yelahanka New Town,1610.0,3.0,92.0,3
9850,Yelahanka New Town,1700.0,3.0,90.0,3
9851,Yelahanka New Town,650.0,1.0,20.0,1
9852,Yelahanka New Town,1200.0,2.0,130.0,2
9853,Yelahanka New Town,350.0,1.0,13.5,1
9854,Yelahanka New Town,1541.0,3.0,80.0,3
9855,Yelahanka New Town,4000.0,2.0,899.0,4
9856,Yelahanka New Town,1385.0,2.0,65.0,2
9857,Yelahanka New Town,680.0,1.0,80.0,2
9858,Yelahanka New Town,500.0,2.0,24.0,1
9859,Yelahanka New Town,650.0,1.0,17.0,1
9860,Yelahanka New Town,450.0,1.0,16.0,1
9861,Yelahanka New Town,1599.0,3.0,80.0,3
9862,Yelahanka New Town,960.0,2.0,50.0,2
9863,Yelahanka New Town,2095.0,3.0,109.0,4
9864,Yelahanka New Town,2700.0,3.0,350.0,3
9865,Yelahanka New Town,1209.0,2.0,65.0,3
9866,Yelahanka New Town,1400.0,2.0,80.0,3
9867,Yelahanka New Town,450.0,1.0,15.0,1
9868,Yelahanka New Town,500.0,1.0,18.0,1
9869,Yelahanka New Town,1420.0,2.0,75.0,3
9870,Yelahanka New Town,2437.0,3.0,125.0,3
9871,Yelahanka New Town,2200.0,2.0,180.0,2
9872,Yelahanka New Town,488.0,1.0,20.0,1
9873,Yelahanka New Town,1100.0,2.0,58.0,2
9874,Yelahanka New Town,860.0,1.0,31.0,2
9875,Yelahanka New Town,1800.0,2.0,45.0,3
9876,Yelahanka New Town,1000.0,2.0,44.0,2
9877,Yelahanka New Town,650.0,1.0,18.0,1
9878,Yelahanka New Town,600.0,2.0,80.0,2
9879,Yelahanka New Town,1426.0,2.0,61.5,3
9880,Yelahanka New Town,1740.0,3.0,150.0,3
9881,Yelahanka New Town,1290.0,2.0,70.0,2
9882,Yelahanka New Town,1000.0,2.0,48.0,3
9883,Yelenahalli,1240.0,2.0,47.12,2
9884,Yelenahalli,1200.0,2.0,46.17,2
9885,Yelenahalli,1159.0,2.0,60.0,2
9886,Yelenahalli,1056.0,2.0,33.0,2
9887,Yelenahalli,1600.0,3.0,61.37,3
9888,Yelenahalli,1260.0,2.0,47.88,2
9889,Yelenahalli,1090.0,2.0,54.0,2
9890,Yelenahalli,1500.0,2.0,57.0,3
9891,Yelenahalli,1175.0,2.0,50.0,2
9892,Yelenahalli,1650.0,3.0,68.0,3
9893,Yelenahalli,1200.0,2.0,45.6,2
9894,Yelenahalli,1200.0,2.0,46.17,2
9895,Yelenahalli,1160.0,2.0,44.08,2
9896,Yeshwanthpur,2502.0,3.0,138.0,3
9897,Yeshwanthpur,1693.0,3.0,108.0,3
9898,Yeshwanthpur,667.0,1.0,36.85,1
9899,Yeshwanthpur,1950.0,4.0,130.0,4
9900,Yeshwanthpur,1170.0,2.0,57.0,2
9901,Yeshwanthpur,665.0,1.0,36.85,1
9902,Yeshwanthpur,1161.0,2.0,64.08,2
9903,Yeshwanthpur,2557.0,3.0,141.0,3
9904,Yeshwanthpur,1523.0,3.0,170.0,3
9905,Yeshwanthpur,1850.0,3.0,100.0,3
9906,Yeshwanthpur,671.0,1.0,36.85,1
9907,Yeshwanthpur,1852.0,3.0,160.0,3
9908,Yeshwanthpur,1277.5,2.0,95.815,2
9909,Yeshwanthpur,668.0,1.0,36.85,1
9910,Yeshwanthpur,1185.0,2.0,75.84,2
9911,Yeshwanthpur,1195.0,2.0,100.0,2
9912,Yeshwanthpur,1826.0,3.0,165.0,3
9913,Yeshwanthpur,1313.0,3.0,96.0,3
9914,Yeshwanthpur,1400.0,2.0,100.0,2
